17,Jack Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,37,2009-06-06,1 Microsoft Way,Redmond,WA,USA,98052-8300,3.96
17,Jack Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,59,2009-09-08,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94
17,Jack Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,111,2010-04-29,1 Microsoft Way,Redmond,WA,USA,98052-8300,0.99
17,Jack Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,232,2011-10-21,1 Microsoft Way,Redmond,WA,USA,98052-8300,1.98
17,Jack Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,243,2011-12-01,1 Microsoft Way,Redmond,WA,USA,98052-8300,13.86
17,Jack Smith,Microsoft Corporation,1 Microsoft Way,Redmond,WA,USA,98052-8300,+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,298,2012-07-31,1 Microsoft Way,Redmond,WA,USA,98052-8300,10.91
18,Michelle Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,112,2010-05-12,627 Broadway,New York,NY,USA,10012-2612,1.98
18,Michelle Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,135,2010-08-14,627 Broadway,New York,NY,USA,10012-2612,3.96
18,Michelle Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,157,2010-11-16,627 Broadway,New York,NY,USA,10012-2612,5.94
18,Michelle Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,209,2011-07-07,627 Broadway,New York,NY,USA,10012-2612,0.99
18,Michelle Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,330,2012-12-28,627 Broadway,New York,NY,USA,10012-2612,1.98
18,Michelle Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,341,2013-02-07,627 Broadway,New York,NY,USA,10012-2612,13.86
18,Michelle Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,396,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91
19,Tim Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,15,2009-03-04,1 Infinite Loop,Cupertino,CA,USA,95014,1.98
19,Tim Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,26,2009-04-14,1 Infinite Loop,Cupertino,CA,USA,95014,13.86
19,Tim Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,81,2009-12-13,1 Infinite Loop,Cupertino,CA,USA,95014,8.91
19,Tim Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,210,2011-07-20,1 Infinite Loop,Cupertino,CA,USA,95014,1.98
19,Tim Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,233,2011-10-22,1 Infinite Loop,Cupertino,CA,USA,95014,3.96
19,Tim Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,255,2012-01-24,1 Infinite Loop,Cupertino,CA,USA,95014,5.94
19,Tim Goyer,Apple Inc.,1 Infinite Loop,Cupertino,CA,USA,95014,+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,307,2012-09-13,1 Infinite Loop,Cupertino,CA,USA,95014,1.99
20,Dan Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,113,2010-05-12,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,1.98
20,Dan Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,124,2010-06-22,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86
20,Dan Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,179,2011-02-20,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91
20,Dan Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,308,2012-09-26,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.98
20,Dan Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,331,2012-12-29,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,3.96
20,Dan Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,353,2013-04-02,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,5.94
20,Dan Miller,,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,+1 (650) 644-3358,,dmiller@comcast.com,405,2013-11-21,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,0.99
21,Kathy Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,16,2009-03-05,801 W 4th Street,Reno,NV,USA,89503,3.96
21,Kathy Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,38,2009-06-07,801 W 4th Street,Reno,NV,USA,89503,5.94
21,Kathy Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,90,2010-01-26,801 W 4th Street,Reno,NV,USA,89503,0.99
21,Kathy Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,211,2011-07-20,801 W 4th Street,Reno,NV,USA,89503,1.98
21,Kathy Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,222,2011-08-30,801 W 4th Street,Reno,NV,USA,89503,13.86
21,Kathy Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,277,2012-04-29,801 W 4th Street,Reno,NV,USA,89503,8.91
21,Kathy Chase,,801 W 4th Street,Reno,NV,USA,89503,+1 (775) 223-7665,,kachase@hotmail.com,406,2013-12-04,801 W 4th Street,Reno,NV,USA,89503,1.98
22,Heather Leacock,,120 S Orange Ave,Orlando,FL,USA,32801,+1 (407) 999-7788,,hleacock@gmail.com,91,2010-02-08,120 S Orange Ave,Orlando,FL,USA,32801,1.98
22,Heather Leacock,,120 S Orange Ave,Orlando,FL,USA,32801,+1 (407) 999-7788,,hleacock@gmail.com,114,2010-05-13,120 S Orange Ave,Orlando,FL,USA,32801,3.96
22,Heather Leacock,,120 S Orange Ave,Orlando,FL,USA,32801,+1 (407) 999-7788,,hleacock@gmail.com,136,2010-08-15,120 S Orange Ave,Orlando,FL,USA,32801,5.94
22,Heather Leacock,,120 S Orange Ave,Orlando,FL,USA,32801,+1 (407) 999-7788,,hleacock@gmail.com,188,2011-04-05,120 S Orange Ave,Orlando,FL,USA,32801,0.99
22,Heather Leacock,,120 S Orange Ave,Orlando,FL,USA,32801,+1 (407) 999-7788,,hleacock@gmail.com,309,2012-09-26,120 S Orange Ave,Orlando,FL,USA,32801,3.98
22,Heather Leacock,,120 S Orange Ave,Orlando,FL,USA,32801,+1 (407) 999-7788,,hleacock@gmail.com,320,2012-11-06,120 S Orange Ave,Orlando,FL,USA,32801,13.86
22,Heather Leacock,,120 S Orange Ave,Orlando,FL,USA,32801,+1 (407) 999-7788,,hleacock@gmail.com,375,2013-07-07,120 S Orange Ave,Orlando,FL,USA,32801,8.91
23,John Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,5,2009-01-11,69 Salem Street,Boston,MA,USA,2113,13.86
23,John Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,60,2009-09-11,69 Salem Street,Boston,MA,USA,2113,8.91
23,John Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,189,2011-04-18,69 Salem Street,Boston,MA,USA,2113,1.98
23,John Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,212,2011-07-21,69 Salem Street,Boston,MA,USA,2113,3.96
23,John Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,234,2011-10-23,69 Salem Street,Boston,MA,USA,2113,5.94
23,John Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,286,2012-06-12,69 Salem Street,Boston,MA,USA,2113,0.99
23,John Gordon,,69 Salem Street,Boston,MA,USA,2113,+1 (617) 522-1333,,johngordon22@yahoo.com,407,2013-12-04,69 Salem Street,Boston,MA,USA,2113,1.98
24,Frank Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,92,2010-02-08,162 E Superior Street,Chicago,IL,USA,60611,1.98
24,Frank Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,103,2010-03-21,162 E Superior Street,Chicago,IL,USA,60611,15.86
24,Frank Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,158,2010-11-19,162 E Superior Street,Chicago,IL,USA,60611,8.91
24,Frank Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,287,2012-06-25,162 E Superior Street,Chicago,IL,USA,60611,1.98
24,Frank Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,310,2012-09-27,162 E Superior Street,Chicago,IL,USA,60611,7.96
24,Frank Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,332,2012-12-30,162 E Superior Street,Chicago,IL,USA,60611,5.94
24,Frank Ralston,,162 E Superior Street,Chicago,IL,USA,60611,+1 (312) 332-3232,,fralston@gmail.com,384,2013-08-20,162 E Superior Street,Chicago,IL,USA,60611,0.99
25,Victor Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,17,2009-03-06,319 N. Frances Street,Madison,WI,USA,53703,5.94
25,Victor Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,69,2009-10-25,319 N. Frances Street,Madison,WI,USA,53703,0.99
25,Victor Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,190,2011-04-18,319 N. Frances Street,Madison,WI,USA,53703,1.98
25,Victor Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,201,2011-05-29,319 N. Frances Street,Madison,WI,USA,53703,18.86
25,Victor Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,256,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91
25,Victor Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,385,2013-09-02,319 N. Frances Street,Madison,WI,USA,53703,1.98
25,Victor Stevens,,319 N. Frances Street,Madison,WI,USA,53703,+1 (608) 257-0597,,vstevens@yahoo.com,408,2013-12-05,319 N. Frances Street,Madison,WI,USA,53703,3.96
26,Richard Cunningham,,2211 W Berry Street,Fort Worth,TX,USA,76110,+1 (817) 924-7272,,ricunningham@hotmail.com,70,2009-11-07,2211 W Berry Street,Fort Worth,TX,USA,76110,1.98
26,Richard Cunningham,,2211 W Berry Street,Fort Worth,TX,USA,76110,+1 (817) 924-7272,,ricunningham@hotmail.com,93,2010-02-09,2211 W Berry Street,Fort Worth,TX,USA,76110,3.96
26,Richard Cunningham,,2211 W Berry Street,Fort Worth,TX,USA,76110,+1 (817) 924-7272,,ricunningham@hotmail.com,115,2010-05-14,2211 W Berry Street,Fort Worth,TX,USA,76110,5.94
26,Richard Cunningham,,2211 W Berry Street,Fort Worth,TX,USA,76110,+1 (817) 924-7272,,ricunningham@hotmail.com,167,2011-01-02,2211 W Berry Street,Fort Worth,TX,USA,76110,0.99
26,Richard Cunningham,,2211 W Berry Street,Fort Worth,TX,USA,76110,+1 (817) 924-7272,,ricunningham@hotmail.com,288,2012-06-25,2211 W Berry Street,Fort Worth,TX,USA,76110,1.98
26,Richard Cunningham,,2211 W Berry Street,Fort Worth,TX,USA,76110,+1 (817) 924-7272,,ricunningham@hotmail.com,299,2012-08-05,2211 W Berry Street,Fort Worth,TX,USA,76110,23.86
26,Richard Cunningham,,2211 W Berry Street,Fort Worth,TX,USA,76110,+1 (817) 924-7272,,ricunningham@hotmail.com,354,2013-04-05,2211 W Berry Street,Fort Worth,TX,USA,76110,8.91
27,Patrick Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,39,2009-06-10,1033 N Park Ave,Tucson,AZ,USA,85719,8.91
27,Patrick Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,168,2011-01-15,1033 N Park Ave,Tucson,AZ,USA,85719,1.98
27,Patrick Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,191,2011-04-19,1033 N Park Ave,Tucson,AZ,USA,85719,3.96
27,Patrick Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,213,2011-07-22,1033 N Park Ave,Tucson,AZ,USA,85719,5.94
27,Patrick Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,265,2012-03-11,1033 N Park Ave,Tucson,AZ,USA,85719,0.99
27,Patrick Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,386,2013-09-02,1033 N Park Ave,Tucson,AZ,USA,85719,1.98
27,Patrick Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,397,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86
28,Julia Barnett,,302 S 700 E,Salt Lake City,UT,USA,84102,+1 (801) 531-7272,,jubarnett@gmail.com,71,2009-11-07,302 S 700 E,Salt Lake City,UT,USA,84102,1.98
28,Julia Barnett,,302 S 700 E,Salt Lake City,UT,USA,84102,+1 (801) 531-7272,,jubarnett@gmail.com,82,2009-12-18,302 S 700 E,Salt Lake City,UT,USA,84102,13.86
28,Julia Barnett,,302 S 700 E,Salt Lake City,UT,USA,84102,+1 (801) 531-7272,,jubarnett@gmail.com,137,2010-08-18,302 S 700 E,Salt Lake City,UT,USA,84102,8.91
28,Julia Barnett,,302 S 700 E,Salt Lake City,UT,USA,84102,+1 (801) 531-7272,,jubarnett@gmail.com,266,2012-03-24,302 S 700 E,Salt Lake City,UT,USA,84102,1.98
28,Julia Barnett,,302 S 700 E,Salt Lake City,UT,USA,84102,+1 (801) 531-7272,,jubarnett@gmail.com,289,2012-06-26,302 S 700 E,Salt Lake City,UT,USA,84102,3.96
28,Julia Barnett,,302 S 700 E,Salt Lake City,UT,USA,84102,+1 (801) 531-7272,,jubarnett@gmail.com,311,2012-09-28,302 S 700 E,Salt Lake City,UT,USA,84102,11.94
28,Julia Barnett,,302 S 700 E,Salt Lake City,UT,USA,84102,+1 (801) 531-7272,,jubarnett@gmail.com,363,2013-05-19,302 S 700 E,Salt Lake City,UT,USA,84102,0.99
29,Robert Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,48,2009-07-24,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,0.99
29,Robert Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,169,2011-01-15,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,1.98
29,Robert Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,180,2011-02-25,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86
29,Robert Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,235,2011-10-26,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,8.91
29,Robert Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,364,2013-06-01,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,1.98
29,Robert Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,387,2013-09-03,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,3.96
29,Robert Brown,,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,409,2013-12-06,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,5.94
30,Edward Francis,,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,49,2009-08-06,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,1.98
30,Edward Francis,,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,72,2009-11-08,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,3.96
30,Edward Francis,,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,94,2010-02-10,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,5.94
30,Edward Francis,,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,146,2010-10-01,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,0.99
30,Edward Francis,,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,267,2012-03-24,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,1.98
30,Edward Francis,,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,278,2012-05-04,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,13.86
30,Edward Francis,,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,+1 (613) 234-3322,,edfrancis@yachoo.ca,333,2013-01-02,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,8.91
31,Martha Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,18,2009-03-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91
31,Martha Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,147,2010-10-14,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,1.98
31,Martha Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,170,2011-01-16,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,3.96
31,Martha Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,192,2011-04-20,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,5.94
31,Martha Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,244,2011-12-09,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,0.99
31,Martha Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,365,2013-06-01,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,1.98
31,Martha Silk,,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,376,2013-07-12,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,13.86
32,Aaron Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,50,2009-08-06,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98
32,Aaron Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,61,2009-09-16,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86
32,Aaron Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,116,2010-05-17,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91
32,Aaron Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,245,2011-12-22,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98
32,Aaron Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,268,2012-03-25,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96
32,Aaron Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,290,2012-06-27,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,5.94
32,Aaron Mitchell,,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,+1 (204) 452-6452,,aaronmitchell@yahoo.ca,342,2013-02-15,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,0.99
33,Ellie Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,27,2009-04-22,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,0.99
33,Ellie Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,148,2010-10-14,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,1.98
33,Ellie Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,159,2010-11-24,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86
33,Ellie Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,214,2011-07-25,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91
33,Ellie Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,343,2013-02-28,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,1.98
33,Ellie Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,366,2013-06-02,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,3.96
33,Ellie Sullivan,,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,388,2013-09-04,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,5.94
34,João Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,,+351 (213) 466-111,,jfernandes@yahoo.pt,28,2009-05-05,Rua da Assunção 53,Lisbon,,Portugal,,1.98
34,João Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,,+351 (213) 466-111,,jfernandes@yahoo.pt,51,2009-08-07,Rua da Assunção 53,Lisbon,,Portugal,,3.96
34,João Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,,+351 (213) 466-111,,jfernandes@yahoo.pt,73,2009-11-09,Rua da Assunção 53,Lisbon,,Portugal,,5.94
34,João Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,,+351 (213) 466-111,,jfernandes@yahoo.pt,125,2010-06-30,Rua da Assunção 53,Lisbon,,Portugal,,0.99
34,João Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,,+351 (213) 466-111,,jfernandes@yahoo.pt,246,2011-12-22,Rua da Assunção 53,Lisbon,,Portugal,,1.98
34,João Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,,+351 (213) 466-111,,jfernandes@yahoo.pt,257,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86
34,João Fernandes,,Rua da Assunção 53,Lisbon,,Portugal,,+351 (213) 466-111,,jfernandes@yahoo.pt,312,2012-10-01,Rua da Assunção 53,Lisbon,,Portugal,,10.91
35,Madalena Sampaio,,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,+351 (225) 022-448,,masampaio@sapo.pt,126,2010-07-13,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,1.98
35,Madalena Sampaio,,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,+351 (225) 022-448,,masampaio@sapo.pt,149,2010-10-15,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,3.96
35,Madalena Sampaio,,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,+351 (225) 022-448,,masampaio@sapo.pt,171,2011-01-17,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,5.94
35,Madalena Sampaio,,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,+351 (225) 022-448,,masampaio@sapo.pt,223,2011-09-07,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,0.99
35,Madalena Sampaio,,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,+351 (225) 022-448,,masampaio@sapo.pt,344,2013-02-28,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,1.98
35,Madalena Sampaio,,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,+351 (225) 022-448,,masampaio@sapo.pt,355,2013-04-10,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,13.86
35,Madalena Sampaio,,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,+351 (225) 022-448,,masampaio@sapo.pt,410,2013-12-09,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,8.91
36,Hannah Schneider,,Tauentzienstraße 8,Berlin,,Germany,10789,+49 030 26550280,,hannah.schneider@yahoo.de,29,2009-05-05,Tauentzienstraße 8,Berlin,,Germany,10789,1.98
